Wall time,Step,Value
1760803903.435586,89,93.77999877929688
1760803968.605981,90,93.9800033569336
1760804033.9999301,91,94.58000183105469
1760804099.988751,92,94.0199966430664
1760804165.624936,93,94.44000244140625
1760804230.8328574,94,94.55000305175781
1760804295.922073,95,94.08999633789062
1760804361.9271302,96,94.62999725341797
1760804427.7265859,97,94.5
1760804493.069258,98,94.81999969482422
1760804559.0833476,99,94.73999786376953
1760804624.5300531,100,94.13999938964844
1760804690.0385695,101,94.83999633789062
1760804755.8586159,102,94.72000122070312
1760804821.341584,103,94.91000366210938
1760804887.3519952,104,94.70999908447266
1760804952.7034504,105,94.69000244140625
1760805018.0627995,106,94.97000122070312
1760805084.16517,107,95.18000030517578
1760805149.7389488,108,94.86000061035156
1760805215.1060932,109,95.19999694824219
1760805280.531064,110,95.1500015258789
1760805346.1277275,111,94.93000030517578
1760805411.1772985,112,95.05999755859375
1760805476.497479,113,95.05999755859375
1760805541.7865815,114,95.01000213623047
1760805606.837984,115,95.29000091552734
1760805672.3630416,116,94.86000061035156
1760805737.09412,117,95.16000366210938
1760805801.7924511,118,95.3499984741211
1760805867.4883218,119,95.13999938964844
1760805932.2662194,120,95.27999877929688
1760805997.41782,121,95.12000274658203
1760806062.6927857,122,95.1500015258789
1760806128.1058779,123,95.43000030517578
1760806193.846145,124,95.23999786376953
1760806258.8410678,125,95.43000030517578
1760806324.0068035,126,95.16999816894531
1760806389.4119394,127,95.51000213623047
1760806454.9553094,128,95.36000061035156
1760806520.4989522,129,95.41000366210938
1760806585.7824903,130,95.4800033569336
1760806651.0513232,131,95.58999633789062
1760806716.6003044,132,95.48999786376953
1760806782.3809175,133,95.58999633789062
1760806847.2764044,134,95.79000091552734
1760806912.6980762,135,95.73999786376953
1760806978.256484,136,95.93000030517578
1760807044.1151633,137,95.83999633789062
1760807109.1965566,138,95.7699966430664
1760807174.3793662,139,95.7699966430664
1760807239.447671,140,95.83000183105469
1760807304.8332424,141,95.69000244140625
1760807369.8526564,142,96.22000122070312
1760807436.063975,143,95.91999816894531
1760807501.819183,144,95.69999694824219
1760807567.244574,145,95.91000366210938
1760807632.6331728,146,95.79000091552734
1760807698.039557,147,96.05999755859375
1760807764.0553012,148,96.16999816894531
1760807829.3794878,149,96.0199966430664
1760807895.0501525,150,96.0999984741211
1760807960.1433194,151,95.98999786376953
1760808025.2965887,152,96.16999816894531
1760808090.8509703,153,96.08000183105469
1760808155.866839,154,96.20999908447266
1760808221.02409,155,96.20999908447266
1760808286.789197,156,96.08999633789062
1760808352.2268667,157,96.19000244140625
1760808417.9781723,158,96.12999725341797
1760808483.3763862,159,96.18000030517578
1760808548.7433362,160,96.1500015258789
1760808613.7831106,161,96.3499984741211
1760808679.2083642,162,96.1500015258789
1760808744.8119218,163,96.29000091552734
1760808810.0101936,164,96.2699966430664
1760808875.4739683,165,96.33000183105469
1760808941.1173677,166,96.2699966430664
1760809005.90497,167,96.31999969482422
1760809071.4690936,168,96.2300033569336
1760809136.8035293,169,96.47000122070312
1760809202.4001336,170,96.38999938964844
1760809267.7221656,171,96.31999969482422
1760809333.2740939,172,96.44999694824219
1760809398.137609,173,96.3499984741211
1760809463.6265845,174,96.43000030517578
1760809529.1334448,175,96.5199966430664
1760809594.4743652,176,96.45999908447266
1760809660.1714022,177,96.45999908447266
1760809725.6671147,178,96.37999725341797
1760809790.721857,179,96.62000274658203
1760809856.086813,180,96.37999725341797
1760809921.1580915,181,96.3499984741211
1760809986.426319,182,96.4000015258789
1760810051.4579232,183,96.54000091552734
1760810116.6714168,184,96.56999969482422
1760810182.2506697,185,96.58000183105469
1760810248.5483341,186,96.51000213623047
1760810313.8436487,187,96.5199966430664
1760810379.366406,188,96.48999786376953
1760810444.9450772,189,96.37999725341797
1760810510.5479846,190,96.51000213623047
1760810576.1725283,191,96.61000061035156
1760810641.5277214,192,96.62999725341797
1760810707.029143,193,96.51000213623047
1760810772.9129436,194,96.56999969482422
1760810838.260972,195,96.54000091552734
1760810904.0851376,196,96.55999755859375
1760810969.153035,197,96.58999633789062
1760811034.3907113,198,96.47000122070312
1760811099.9997606,199,96.58999633789062
